web-scraper-order,web-scraper-start-url,School Name,URL,State
"1647724905-1667","https://searchenginesmarketer.com/company/resources/university-college-list/","Houston Community College","http://hccs.edu","TX"
"1647724905-1659","https://searchenginesmarketer.com/company/resources/university-college-list/","Del Mar College","http://delmar.edu","TX"
"1647724905-1620","https://searchenginesmarketer.com/company/resources/university-college-list/","Rhodes College","http://rhodes.edu","TN"
"1647724905-1196","https://searchenginesmarketer.com/company/resources/university-college-list/","The College at Brockport","http://brockport.edu","NY"
"1647724905-1335","https://searchenginesmarketer.com/company/resources/university-college-list/","Hiram College","http://hiram.edu","OH"
"1647724905-369","https://searchenginesmarketer.com/company/resources/university-college-list/","University of the District of Columbia","http://udc.edu","DC"
"1647724905-527","https://searchenginesmarketer.com/company/resources/university-college-list/","Univeristy of Iowa","http://uiowa.edu","IA"
"1647724905-829","https://searchenginesmarketer.com/company/resources/university-college-list/","University of  Baltimore","http://ubalt.edu","MD"
"1647724905-485","https://searchenginesmarketer.com/company/resources/university-college-list/","Savannah College of Art and Design","http://scad.edu","GA"
"1647724905-1386","https://searchenginesmarketer.com/company/resources/university-college-list/","Meridian Technology Center","http://meridiantech.edu","OK"
"1647724905-1760","https://searchenginesmarketer.com/company/resources/university-college-list/","Utah Valley University","http://uvu.edu","UT"
"1647724905-1374","https://searchenginesmarketer.com/company/resources/university-college-list/","Wilmington College","http://wilmington.edu","OH"
"1647724905-1270","https://searchenginesmarketer.com/company/resources/university-college-list/","Paul Smith’s College","http://paulsmiths.edu","NY"
"1647724905-1575","https://searchenginesmarketer.com/company/resources/university-college-list/","South Carolina State University","http://scsu.edu","SC"
"1647724905-605","https://searchenginesmarketer.com/company/resources/university-college-list/","School of the Art Institute of Chicago","http://saic.edu","IL"
"1647724905-1332","https://searchenginesmarketer.com/company/resources/university-college-list/","The University of Findlay","http://findlay.edu","OH"
"1647724905-362","https://searchenginesmarketer.com/company/resources/university-college-list/","The Catholic University of America","http://cua.edu","DC"
"1647724905-616","https://searchenginesmarketer.com/company/resources/university-college-list/","Trinity Christian College","http://trnty.edu","IL"
"1647724905-258","https://searchenginesmarketer.com/company/resources/university-college-list/","Simpson University","http://simpsonu.edu","CA"
"1647724905-1255","https://searchenginesmarketer.com/company/resources/university-college-list/","Icahn School of Medicine at Mount Sinai","http://mssm.edu","NY"
"1647724905-80","https://searchenginesmarketer.com/company/resources/university-college-list/","Acupuncture & Integrative Medicine College","http://aimc.edu","CA"
"1647724905-1536","https://searchenginesmarketer.com/company/resources/university-college-list/","York College of Pennsylvania","http://ycp.edu","PA"
"1647724905-992","https://searchenginesmarketer.com/company/resources/university-college-list/","Alcorn State University","http://alcorn.edu","MS"
"1647724905-1349","https://searchenginesmarketer.com/company/resources/university-college-list/","Muskingum University","http://muskingum.edu","OH"
"1647724905-1121","https://searchenginesmarketer.com/company/resources/university-college-list/","Manchester Community College","http://mccnh.edu","NH"
"1647724905-1231","https://searchenginesmarketer.com/company/resources/university-college-list/","Hamilton College","http://hamilton.edu","NY"
"1647724905-347","https://searchenginesmarketer.com/company/resources/university-college-list/","Quinnipiac University","http://quinnipiac.edu","CT"
"1647724905-1432","https://searchenginesmarketer.com/company/resources/university-college-list/","Warner Pacific College","http://warnerpacific.edu","OR"
"1647724905-42","https://searchenginesmarketer.com/company/resources/university-college-list/","Mid-South Community College","http://midsouthcc.edu","AR"
"1647724905-441","https://searchenginesmarketer.com/company/resources/university-college-list/","Warner University","http://warner.edu","FL"
"1647724905-1038","https://searchenginesmarketer.com/company/resources/university-college-list/","Fayetteville Technical Community College","http://faytechcc.edu","NC"
"1647724905-399","https://searchenginesmarketer.com/company/resources/university-college-list/","Gulf Coast State College","http://gulfcoast.edu","FL"
"1647724905-933","https://searchenginesmarketer.com/company/resources/university-college-list/","Rasmussen College","http://rasmussen.edu","MN"
"1647724905-405","https://searchenginesmarketer.com/company/resources/university-college-list/","Lynn University","http://lynn.edu","FL"
"1647724905-315","https://searchenginesmarketer.com/company/resources/university-college-list/","Colorado Mesa University","http://coloradomesa.edu","CO"
"1647724905-1211","https://searchenginesmarketer.com/company/resources/university-college-list/","The College of Westchester","http://cw.edu","NY"
"1647724905-1071","https://searchenginesmarketer.com/company/resources/university-college-list/","Stanly Community College","http://stanly.edu","NC"
"1647724905-306","https://searchenginesmarketer.com/company/resources/university-college-list/","Adams State University","http://adams.edu","CO"
"1647724905-1665","https://searchenginesmarketer.com/company/resources/university-college-list/","Grayson College","http://grayson.edu","TX"
"1647724905-69","https://searchenginesmarketer.com/company/resources/university-college-list/","Northland Pioneer  College","http://npc.edu","AZ"
"1647724905-921","https://searchenginesmarketer.com/company/resources/university-college-list/","Inver Hills Community College","http://inverhills.edu","MN"
"1647724905-15","https://searchenginesmarketer.com/company/resources/university-college-list/","Huntingdon College","http://huntingdon.edu","AL"
"1647724905-1095","https://searchenginesmarketer.com/company/resources/university-college-list/","Valley City State University","http://vcsu.edu","ND"
"1647724905-432","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Central Florida","http://ucf.edu","FL"
"1647724905-947","https://searchenginesmarketer.com/company/resources/university-college-list/","Aquinas Institute of Theology","http://ai.edu","MO"
"1647724905-396","https://searchenginesmarketer.com/company/resources/university-college-list/","Florida National University","http://fnu.edu","FL"
"1647724905-216","https://searchenginesmarketer.com/company/resources/university-college-list/","NewSchool of Architecture and Design","http://newschoolarch.edu","CA"
"1647724905-30","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Alabama in Huntsville","http://uah.edu","AL"
"1647724905-61","https://searchenginesmarketer.com/company/resources/university-college-list/","Arizona Western College","http://azwestern.edu","AZ"
"1647724905-1838","https://searchenginesmarketer.com/company/resources/university-college-list/","Gonzaga University","http://gonzaga.edu","WA"
"1647724905-709","https://searchenginesmarketer.com/company/resources/university-college-list/","Western Kentucky University","http://wku.edu","KY"
"1647724905-703","https://searchenginesmarketer.com/company/resources/university-college-list/","Murray State University","http://murraystate.edu","KY"
